45774.74219,47261.94922,45669.73828,46391.42188," 38,672,657,013.00 "
46396.66406,47031.74219,44344.48438,44883.91016," 39,154,666,597.00 "
44869.83984,45969.29297,44818.26563,45201.45703," 34,499,835,245.00 "
45206.62891,46364.87891,44790.46094,46063.26953," 27,881,980,161.00 "
46057.21484,46598.67969,43591.32031,44963.07422," 40,969,943,253.00 "
44960.05078,47218.125,44752.33203,47092.49219," 38,652,152,880.00 "
47098,48450.46875,46773.32813,48176.34766," 30,484,496,466.00 "
48158.90625,48486.82813,47079.55859,47783.35938," 31,764,293,754.00 "
47771.00391,48160.92188,46832.52344,47267.51953," 28,727,713,711.00 "
47273.52734,48791.78125,47087.28516,48278.36328," 28,575,630,451.00 "
48268.85547,48328.36719,46919.80469,47260.21875," 26,967,722,648.00 "
47261.40625,47328.19922,42598.91406,42843.80078," 43,909,845,642.00 "
43012.23438,43607.60938,39787.60938,40693.67578," 48,701,090,088.00 "
40677.95313,43978.62109,40625.63281,43574.50781," 38,139,709,246.00 "
43560.29688,44942.17578,43109.33984,44895.09766," 34,244,064,430.00 "
44894.30078,45080.49219,40936.55859,42839.75," 42,839,345,714.00 "
42840.89063,42996.25781,41759.92188,42716.59375," 31,604,717,236.00 "
42721.62891,43919.30078,40848.46094,43208.53906," 30,661,222,077.00 "
43234.18359,44313.24609,42190.63281,42235.73047," 30,980,029,059.00 "
42200.89844,42775.14453,40931.66406,41034.54297," 30,214,940,550.00 "
41064.98438,42545.25781,40829.66797,41564.36328," 30,602,359,905.00 "
41573.26953,44009.01172,41472.57813,43671.73828," 31,310,915,584.00 "
